"","year","month","date","home","away","h_points","a_points","winner","winning_margin","win_status","h_fg","a_fg","h_fga","a_fga","h_3p","a_3p","h_3pa","a_3pa","h_ft","a_ft","h_fta","a_fta","h_orb","a_orb","h_drb","a_drb","h_trb","a_trb","h_ast","a_ast","h_stl","a_stl","h_blk","a_blk","h_tov","a_tov","h_pf","a_pf","h_tsp","a_tsp","h_efgp","a_efgp","h_ortg","a_ortg","h_drtg","a_drtg"
"563",2019,2,24," NYK"," SAS",130,118," NYK",12,"Home",50,42,98,94,16,6,37,24,14,28,19,31,12,14,37,36,49,50,25,18,3,3,7,4,6,7,27,20,0.611,0.548,0.592,0.479,132.1,119.9,119.9,132.1
"564",2019,2,25," CHO"," GSW",110,121," GSW",11,"Away",40,48,91,95,7,14,33,41,23,11,26,13,9,13,29,36,38,49,23,35,13,9,6,8,12,15,11,18,0.537,0.601,0.478,0.579,108.8,119.7,119.7,108.8
"565",2019,2,25," DET"," IND",113,109," DET",4,"Home",39,40,88,87,18,10,41,26,17,19,26,21,15,12,32,30,47,42,28,23,8,8,4,8,12,11,20,23,0.568,0.566,0.545,0.517,121.8,117.5,117.5,121.8
"566",2019,2,25," MIA"," PHO",121,124," PHO",3,"Away",48,45,97,89,9,13,29,32,16,21,20,25,14,7,30,32,44,39,31,30,10,9,4,1,14,14,20,20,0.572,0.62,0.541,0.579,116.8,119.7,119.7,116.8
"567",2019,2,25," HOU"," ATL",119,111," HOU",8,"Home",39,39,90,80,15,17,51,38,26,16,30,23,12,10,25,31,37,41,24,21,11,6,4,6,12,17,18,24,0.577,0.616,0.517,0.594,123.7,115.4,115.4,123.7
"568",2019,2,25," MIN"," SAC",112,105," MIN",7,"Home",42,37,83,95,8,9,31,26,20,22,28,29,7,14,42,30,49,44,23,20,10,13,6,2,22,19,28,27,0.587,0.487,0.554,0.437,102.8,96.3,96.3,102.8
"569",2019,2,25," NOP"," PHI",110,111," PHI",1,"Away",44,44,104,101,5,10,28,31,17,13,24,19,14,15,40,43,54,58,29,23,15,9,8,8,13,19,19,19,0.48,0.507,0.447,0.485,99.2,100.1,100.1,99.2
"570",2019,2,25," LAC"," DAL",121,112," LAC",9,"Home",45,37,100,76,17,14,45,36,14,24,18,27,9,7,31,38,40,45,33,28,11,3,4,9,5,17,22,20,0.561,0.637,0.535,0.579,122.8,113.7,113.7,122.8
"571",2019,2,26," NYK"," ORL",108,103," NYK",5,"Home",38,39,89,89,7,11,24,32,25,14,32,20,14,12,37,35,51,47,17,26,11,6,7,7,10,16,15,21,0.524,0.527,0.466,0.5,110.1,105,105,110.1
"572",2019,2,26," TOR"," BOS",118,95," TOR",23,"Home",46,33,94,86,17,6,36,30,9,23,14,28,8,10,37,37,45,47,33,24,7,6,5,4,8,14,24,20,0.589,0.483,0.58,0.419,119.4,96.2,96.2,119.4
"573",2019,2,26," DEN"," OKC",121,112," DEN",9,"Home",41,43,88,95,13,10,28,38,26,16,35,25,11,14,36,32,47,46,28,31,9,10,4,5,18,17,28,34,0.585,0.528,0.54,0.505,113.3,104.9,104.9,113.3
"574",2019,2,27," BRK"," WAS",116,125," WAS",9,"Away",39,44,85,96,8,11,35,37,30,26,39,31,7,17,34,40,41,57,20,34,7,10,3,4,16,17,27,30,0.568,0.57,0.506,0.516,107.3,115.7,115.7,107.3
"575",2019,2,27," MIA"," GSW",126,125," MIA",1,"Home",42,44,83,89,18,17,41,48,24,20,30,28,12,8,36,29,48,37,20,21,4,7,6,3,13,8,31,21,0.655,0.617,0.614,0.59,129.5,128.5,128.5,129.5
"576",2019,2,27," UTA"," LAC",111,105," UTA",6,"Home",38,37,92,94,11,5,34,26,24,26,32,30,14,11,42,36,56,47,22,16,9,11,12,6,16,10,23,26,0.523,0.49,0.473,0.42,106.7,101,101,106.7
"577",2019,2,27," LAL"," NOP",125,119," LAL",6,"Home",49,46,94,102,8,7,25,35,19,20,31,27,6,14,33,38,39,52,37,31,7,6,8,3,8,13,22,27,0.581,0.522,0.564,0.485,115.9,110.3,110.3,115.9
"578",2019,2,28," IND"," MIN",122,115," IND",7,"Home",40,42,84,89,16,8,27,26,26,23,31,34,8,21,27,35,35,56,35,16,8,5,11,7,11,15,21,24,0.625,0.553,0.571,0.517,125.6,118.4,118.4,125.6
"579",2019,2,28," NYK"," CLE",118,125," CLE",7,"Away",46,41,95,80,11,14,32,34,15,29,23,36,14,8,26,32,40,40,26,24,4,5,3,3,8,11,28,20,0.561,0.652,0.542,0.6,123,130.3,130.3,123
"580",2019,2,28," OKC"," PHI",104,108," PHI",4,"Away",38,42,87,91,8,12,27,30,20,12,28,19,8,8,36,36,44,44,28,33,5,9,3,5,12,13,18,24,0.524,0.543,0.483,0.527,102.6,106.5,106.5,102.6
"581",2019,3,1," TOR"," POR",119,117," TOR",2,"Home",45,42,81,85,10,14,28,33,19,19,21,23,2,9,30,33,32,42,29,24,9,9,6,4,14,16,17,25,0.659,0.615,0.617,0.576,118.5,116.5,116.5,118.5
"582",2019,3,1," PHO"," NOP",116,130," NOP",14,"Away",40,50,94,87,12,16,34,27,24,14,28,20,12,10,27,40,39,50,25,34,17,13,2,4,19,24,21,18,0.546,0.678,0.489,0.667,105.9,118.6,118.6,105.9
"583",2019,3,1," SAC"," LAC",109,116," LAC",7,"Away",41,40,93,92,6,12,21,31,21,24,25,33,8,16,38,42,46,58,27,19,6,4,8,6,8,11,25,23,0.524,0.544,0.473,0.5,108,115,115,108
"584",2019,3,1," LAL"," MIL",120,131," MIL",11,"Away",46,48,96,93,13,14,40,40,15,21,18,24,8,11,32,40,40,51,29,30,4,4,4,6,9,11,21,15,0.577,0.632,0.547,0.591,117.3,128.1,128.1,117.3
"585",2019,3,2," CLE"," DET",93,129," DET",36,"Away",27,47,79,87,13,20,34,37,26,15,32,17,9,9,24,42,33,51,15,27,7,5,1,8,12,9,19,24,0.5,0.683,0.424,0.655,100.5,139.4,139.4,100.5
"586",2019,3,2," IND"," ORL",112,117," ORL",5,"Away",42,46,77,91,7,10,27,28,21,15,24,19,3,11,33,30,36,41,31,28,5,7,6,5,11,9,17,20,0.64,0.589,0.591,0.56,118,123.3,123.3,118
"587",2019,3,2," MIA"," BRK",117,88," MIA",29,"Home",44,31,90,88,14,9,34,42,15,17,22,22,11,7,46,29,57,36,36,20,5,6,9,6,11,11,19,14,0.587,0.45,0.567,0.403,119.4,89.8,89.8,119.4
"588",2019,3,2," DAL"," MEM",81,111," MEM",30,"Away",26,39,85,78,7,14,40,34,22,19,33,24,13,4,30,46,43,50,17,30,9,4,5,6,10,15,23,30,0.407,0.627,0.347,0.59,84.4,115.6,115.6,84.4
"589",2019,3,2," PHI"," GSW",117,120," GSW",3,"Away",39,41,87,81,14,14,31,33,25,24,29,34,11,4,35,35,46,39,26,23,6,14,3,7,21,13,25,22,0.586,0.625,0.529,0.593,111.1,114,114,111.1
"590",2019,3,2," SAS"," OKC",116,102," SAS",14,"Home",45,40,91,88,8,7,19,29,18,15,25,24,11,11,38,34,49,45,15,17,8,7,6,2,11,13,19,19,0.569,0.517,0.538,0.494,116.6,102.5,102.5,116.6
"591",2019,3,2," DEN"," NOP",112,120," NOP",8,"Away",39,45,92,92,9,12,32,30,25,18,29,26,10,12,34,35,44,47,25,28,13,10,7,4,16,21,22,25,0.535,0.58,0.473,0.554,103.1,110.5,110.5,103.1
"592",2019,3,2," PHO"," LAL",118,109," PHO",9,"Home",39,43,76,89,6,8,26,25,34,15,40,23,9,10,32,30,41,40,21,27,7,3,8,3,10,11,22,24,0.63,0.55,0.553,0.528,124,114.5,114.5,124
"593",2019,3,2," UTA"," MIL",115,111," UTA",4,"Home",44,37,96,96,12,15,29,39,15,22,26,30,16,17,37,36,53,53,22,20,13,6,7,10,13,15,23,22,0.535,0.508,0.521,0.464,112,108.1,108.1,112
"594",2019,3,3," CHO"," POR",108,118," POR",10,"Away",37,43,83,96,14,11,33,32,20,21,23,23,4,13,31,35,35,48,25,26,7,9,5,3,12,11,21,23,0.58,0.556,0.53,0.505,108.8,118.8,118.8,108.8
"595",2019,3,3," BOS"," HOU",104,115," HOU",11,"Away",37,38,77,80,8,21,28,51,22,18,29,29,8,10,36,32,44,42,23,22,7,8,0,4,13,12,23,23,0.579,0.62,0.532,0.606,111.3,123.1,123.1,111.3
"596",2019,3,3," CHI"," ATL",118,123," ATL",5,"Away",47,42,92,89,8,21,27,42,16,18,21,28,9,11,33,35,42,46,25,30,6,10,5,5,14,13,20,18,0.583,0.607,0.554,0.59,115,119.9,119.9,115
"597",2019,3,3," LAC"," NYK",128,107," LAC",21,"Home",48,35,98,88,19,11,35,29,13,26,17,34,9,9,44,37,53,46,33,23,5,9,4,9,16,13,28,19,0.607,0.52,0.587,0.46,118.9,99.4,99.4,118.9
"598",2019,3,3," WAS"," MIN",135,121," WAS",14,"Home",49,52,98,99,11,4,33,27,26,13,32,19,15,12,31,34,46,46,30,25,6,3,4,4,8,12,19,24,0.602,0.564,0.556,0.545,130.2,116.7,116.7,130.2
"599",2019,3,3," OKC"," MEM",99,95," OKC",4,"Home",33,35,93,79,9,7,30,22,24,18,33,19,17,4,36,40,53,44,19,22,10,9,5,9,14,20,19,25,0.46,0.544,0.403,0.487,97.6,93.6,93.6,97.6
"600",2019,3,4," BRK"," DAL",127,88," BRK",39,"Home",48,31,85,87,17,12,41,45,14,14,19,22,3,5,45,31,48,36,29,20,8,4,1,3,13,13,23,19,0.68,0.455,0.665,0.425,124,85.9,85.9,124
"601",2019,3,4," MIA"," ATL",114,113," MIA",1,"Home",44,38,79,91,9,17,23,46,17,20,24,25,7,16,33,26,40,42,23,25,9,9,7,2,18,14,24,21,0.636,0.554,0.614,0.511,116.8,115.8,115.8,116.8
"602",2019,3,4," PHO"," MIL",114,105," PHO",9,"Home",41,35,91,95,7,12,22,42,25,23,31,31,17,18,39,39,56,57,22,17,10,8,10,2,13,14,23,25,0.545,0.483,0.489,0.432,113.3,104.3,104.3,113.3
"603",2019,3,4," UTA"," NOP",112,115," NOP",3,"Away",43,46,92,96,14,9,38,20,12,14,14,18,13,12,34,32,47,44,35,24,3,12,6,5,18,8,17,20,0.57,0.553,0.543,0.526,113.3,116.3,116.3,113.3
"604",2019,3,4," SAC"," NYK",115,108," SAC",7,"Home",39,39,83,85,11,12,29,29,26,18,33,28,6,10,37,38,43,48,28,17,11,8,3,5,13,17,24,25,0.59,0.555,0.536,0.529,111.9,105.1,105.1,111.9
"605",2019,3,4," LAL"," LAC",105,113," LAC",8,"Away",38,41,91,83,10,11,38,29,19,20,24,24,7,8,33,42,40,50,22,25,2,7,6,3,12,12,21,22,0.517,0.604,0.473,0.56,104.8,112.8,112.8,104.8
"606",2019,3,5," IND"," CHI",105,96," IND",9,"Home",38,36,84,93,11,4,25,25,18,20,24,24,11,15,39,34,50,49,19,16,6,7,9,7,12,9,22,20,0.555,0.463,0.518,0.409,111.6,102,102,111.6
"607",2019,3,5," PHI"," ORL",114,106," PHI",8,"Home",42,42,89,93,11,13,28,32,19,9,21,12,10,10,40,34,50,44,28,21,10,4,4,2,11,12,13,16,0.58,0.539,0.534,0.522,116.4,108.2,108.2,116.4
"608",2019,3,5," MIN"," OKC",131,120," MIN",11,"Home",47,42,89,94,11,18,22,46,26,18,35,31,10,15,42,30,52,45,28,20,6,4,2,8,9,12,24,26,0.627,0.557,0.59,0.543,128.1,117.3,117.3,128.1
"609",2019,3,5," TOR"," HOU",95,107," HOU",12,"Away",37,38,89,85,9,15,32,34,12,16,16,18,16,9,31,34,47,43,16,22,1,11,5,6,13,9,15,23,0.495,0.576,0.466,0.535,105.3,118.6,118.6,105.3
"610",2019,3,5," GSW"," BOS",95,128," BOS",33,"Away",34,49,85,96,8,14,35,34,19,16,23,17,9,9,36,37,45,46,26,38,5,12,2,5,21,11,24,24,0.499,0.618,0.447,0.583,91.2,122.9,122.9,91.2
"611",2019,3,6," WAS"," DAL",132,123," WAS",9,"Home",50,45,93,93,12,15,33,41,20,18,25,28,15,14,34,25,49,39,30,27,3,7,2,2,12,7,26,19,0.635,0.584,0.602,0.565,136.1,126.8,126.8,136.1
"612",2019,3,6," ATL"," SAS",104,111," SAS",7,"Away",36,44,92,89,13,10,43,33,19,13,24,18,11,6,36,43,47,49,21,27,8,4,2,9,14,16,18,23,0.507,0.573,0.462,0.551,99.7,106.4,106.4,99.7
"613",2019,3,6," NOP"," UTA",104,114," UTA",10,"Away",41,46,89,88,9,8,24,30,13,14,20,22,7,9,34,36,41,45,17,31,6,9,4,8,17,20,23,20,0.532,0.584,0.511,0.568,97.6,107,107,97.6
"614",2019,3,6," PHO"," NYK",107,96," PHO",11,"Home",39,35,81,77,12,6,29,15,17,20,22,25,4,8,27,38,31,46,21,17,11,6,9,7,13,21,25,23,0.59,0.545,0.556,0.494,109,97.8,97.8,109
"615",2019,3,6," LAL"," DEN",99,115," DEN",16,"Away",40,45,84,98,7,13,31,42,12,12,23,17,5,18,36,37,41,55,26,33,5,6,4,3,12,8,22,17,0.526,0.545,0.518,0.526,102.3,118.9,118.9,102.3
"616",2019,3,7," MIL"," IND",117,98," MIL",19,"Home",43,35,86,90,14,14,35,37,17,14,21,20,8,6,44,34,52,40,21,26,7,10,10,7,13,10,19,16,0.614,0.496,0.581,0.467,117.2,98.2,98.2,117.2
"617",2019,3,8," CHO"," WAS",112,111," CHO",1,"Home",40,40,96,86,14,9,41,27,18,22,20,26,18,13,34,33,52,46,24,28,7,8,8,5,12,14,18,19,0.534,0.57,0.49,0.517,116.9,115.8,115.8,116.9
"618",2019,3,8," ORL"," DAL",111,106," ORL",5,"Home",42,42,87,89,14,10,29,34,13,12,18,16,11,10,37,32,48,42,26,22,9,6,5,3,14,14,18,15,0.585,0.552,0.563,0.528,114.1,109,109,114.1
"619",2019,3,8," MEM"," UTA",114,104," MEM",10,"Home",46,35,90,82,9,18,22,48,13,16,15,24,8,10,35,31,43,41,31,21,5,8,5,10,10,12,18,20,0.59,0.562,0.561,0.537,120.8,110.2,110.2,120.8
"620",2019,3,8," GSW"," DEN",122,105," GSW",17,"Home",45,33,84,87,18,12,35,33,14,27,21,35,7,14,36,32,43,46,32,21,11,9,10,3,17,17,28,22,0.654,0.513,0.643,0.448,119.8,103.1,103.1,119.8
"621",2019,3,8," LAC"," OKC",118,110," LAC",8,"Home",39,41,86,102,9,11,25,44,31,17,46,26,10,14,43,38,53,52,20,20,7,3,4,7,10,11,26,34,0.555,0.485,0.506,0.456,111.7,104.1,104.1,111.7
"622",2019,3,9," NYK"," SAC",94,102," SAC",8,"Away",35,36,94,95,10,12,35,36,14,18,21,22,13,11,45,42,58,53,16,16,3,5,5,3,9,7,20,14,0.455,0.487,0.426,0.442,96.5,104.7,104.7,96.5
"623",2019,3,9," ATL"," BRK",112,114," BRK",2,"Away",39,33,105,86,8,15,41,44,26,33,32,54,18,15,39,39,57,54,22,21,7,7,2,3,10,14,37,23,0.47,0.519,0.41,0.471,106,107.9,107.9,106
"624",2019,3,9," LAL"," BOS",107,120," BOS",13,"Away",44,48,91,93,5,14,27,38,14,10,18,14,8,6,35,37,43,43,28,32,4,6,4,5,12,13,16,17,0.541,0.605,0.511,0.591,104,116.6,116.6,104
"625",2019,3,9," POR"," PHO",127,120," POR",7,"Home",43,43,86,103,13,9,29,27,28,25,36,29,12,13,40,30,52,43,19,27,5,7,7,5,16,8,27,23,0.624,0.518,0.576,0.461,120.9,114.2,114.2,120.9
"626",2019,3,10," MIA"," TOR",104,125," TOR",21,"Away",42,42,92,74,8,21,27,40,12,20,21,26,9,6,27,38,36,44,27,32,13,8,0,8,13,19,22,23,0.514,0.732,0.5,0.709,103.8,124.8,124.8,103.8
"627",2019,3,10," PHI"," IND",106,89," PHI",17,"Home",38,31,87,83,7,5,23,16,23,22,30,37,13,12,39,32,52,44,24,18,10,8,3,4,13,14,26,27,0.529,0.448,0.477,0.404,108.4,91,91,108.4
"628",2019,3,10," MEM"," ORL",105,97," MEM",8,"Home",34,31,82,87,9,12,31,38,28,23,31,27,6,15,39,38,45,53,23,23,6,6,6,4,10,13,22,23,0.549,0.49,0.47,0.425,109.6,101.3,101.3,109.6
"629",2019,3,10," SAS"," MIL",121,114," SAS",7,"Home",49,41,100,87,12,14,29,36,11,18,15,25,8,6,38,39,46,45,24,22,6,3,3,2,4,10,18,17,0.568,0.582,0.55,0.552,120.4,113.4,113.4,120.4
"630",2019,3,10," GSW"," PHO",111,115," PHO",4,"Away",42,42,95,86,10,10,43,25,17,21,22,27,15,9,34,39,49,48,34,26,10,10,6,4,17,14,24,18,0.53,0.587,0.495,0.547,107.8,111.7,111.7,107.8
"631",2019,3,11," CLE"," TOR",126,101," CLE",25,"Home",44,40,94,84,18,11,41,39,20,10,21,17,11,6,40,37,51,43,27,20,8,8,1,3,12,20,19,24,0.61,0.552,0.564,0.542,121.9,97.7,97.7,121.9
"632",2019,3,11," WAS"," SAC",121,115," WAS",6,"Home",40,41,86,91,14,9,37,27,27,24,33,32,7,9,40,38,47,47,29,28,12,8,1,3,17,16,25,25,0.602,0.547,0.547,0.5,110.7,105.3,105.3,110.7
"633",2019,3,11," BRK"," DET",103,75," BRK",28,"Home",39,27,79,97,11,8,31,34,14,13,22,16,5,17,48,32,53,49,21,16,9,7,4,3,17,12,18,22,0.581,0.36,0.563,0.32,105.7,77,77,105.7
"634",2019,3,11," UTA"," OKC",89,98," OKC",9,"Away",32,36,88,79,13,7,43,22,12,19,17,27,11,6,37,42,48,48,22,18,12,8,6,5,13,16,25,21,0.466,0.539,0.438,0.5,91.4,100.6,100.6,91.4
"635",2019,3,12," IND"," NYK",103,98," IND",5,"Home",37,35,85,80,8,13,28,28,21,15,29,18,8,8,34,40,42,48,26,22,11,4,3,5,10,19,22,23,0.527,0.557,0.482,0.519,105.6,100.5,100.5,105.6
"636",2019,3,12," DAL"," SAS",105,112," SAS",7,"Away",38,43,82,82,14,8,39,22,15,18,26,18,9,7,29,31,38,38,22,26,1,11,2,3,14,12,16,25,0.562,0.623,0.549,0.573,111.2,118.6,118.6,111.2
"637",2019,3,12," NOP"," MIL",113,130," MIL",17,"Away",46,48,107,97,10,10,47,36,11,24,16,28,13,5,37,47,50,52,27,27,3,5,4,4,15,13,23,20,0.495,0.595,0.477,0.546,98.6,113.4,113.4,98.6
"638",2019,3,12," DEN"," MIN",133,107," DEN",26,"Home",51,41,85,89,18,11,30,30,13,14,15,14,7,12,29,23,36,35,40,24,6,10,6,6,14,14,16,20,0.726,0.562,0.706,0.522,139.9,112.6,112.6,139.9
"639",2019,3,12," LAC"," POR",104,125," POR",21,"Away",38,47,95,96,9,12,15,31,19,19,27,26,25,18,26,32,51,50,21,27,7,8,3,3,11,12,21,20,0.487,0.582,0.447,0.552,111.2,133.7,133.7,111.2
"640",2019,3,13," OKC"," BRK",108,96," OKC",12,"Home",41,35,96,84,11,13,28,35,15,13,19,19,16,7,35,36,51,43,21,19,9,7,6,5,11,16,20,18,0.517,0.52,0.484,0.494,110.6,98.3,98.3,110.6
"641",2019,3,13," ATL"," MEM",132,111," ATL",21,"Home",52,38,103,89,17,14,45,40,11,21,14,26,15,9,36,26,51,35,35,28,9,8,9,6,11,14,26,17,0.605,0.553,0.587,0.506,130.6,109.8,109.8,130.6
"642",2019,3,13," MIA"," DET",108,74," MIA",34,"Home",39,27,84,77,11,8,28,37,19,12,24,18,13,10,38,27,51,37,22,20,10,7,5,7,11,17,18,23,0.571,0.436,0.53,0.403,120.7,82.7,82.7,120.7
"643",2019,3,13," HOU"," GSW",104,106," GSW",2,"Away",37,42,78,85,11,12,41,32,19,10,23,10,5,12,26,32,31,44,18,28,7,7,3,2,10,14,16,20,0.59,0.593,0.545,0.565,115.7,117.9,117.9,115.7
"644",2019,3,13," PHO"," UTA",97,114," UTA",17,"Away",36,42,82,90,7,12,19,33,18,18,23,25,5,12,30,40,35,52,21,30,8,8,3,4,12,12,20,22,0.526,0.564,0.482,0.533,99.5,116.9,116.9,99.5
"645",2019,3,14," IND"," OKC",108,106," IND",2,"Home",37,38,82,86,7,14,22,30,27,16,32,20,6,8,33,36,39,44,24,24,11,11,3,5,16,17,17,28,0.562,0.559,0.494,0.523,105.4,103.5,103.5,105.4
"646",2019,3,14," BOS"," SAC",126,120," BOS",6,"Home",49,48,97,95,9,11,28,34,19,13,26,23,10,8,42,39,52,47,32,31,7,9,2,2,13,10,20,24,0.581,0.571,0.552,0.563,116.6,111.1,111.1,116.6
"647",2019,3,14," TOR"," LAL",111,98," TOR",13,"Home",36,38,91,85,16,7,41,31,23,15,29,24,13,6,39,40,52,46,21,24,15,11,6,3,17,20,20,21,0.535,0.513,0.484,0.488,104.2,92,92,104.2
"648",2019,3,14," UTA"," MIN",120,100," UTA",20,"Home",44,42,89,91,13,5,38,24,19,11,27,15,13,8,36,30,49,38,30,27,7,6,8,2,11,11,20,23,0.595,0.512,0.567,0.489,123.3,102.7,102.7,123.3
"649",2019,3,14," DEN"," DAL",100,99," DEN",1,"Home",39,37,81,87,8,12,29,37,14,13,17,17,8,9,36,31,44,40,27,22,6,8,7,1,11,8,16,17,0.565,0.524,0.531,0.494,110.7,109.6,109.6,110.7
"650",2019,3,15," DET"," LAL",111,97," DET",14,"Home",37,36,86,86,17,6,39,25,20,19,32,26,16,11,34,36,50,47,26,24,5,9,4,4,14,14,19,26,0.555,0.498,0.529,0.453,114.4,100,100,114.4
"651",2019,3,15," WAS"," CHO",110,116," CHO",6,"Away",41,46,84,101,13,14,34,31,15,10,19,12,8,15,37,31,45,46,25,18,8,11,5,7,17,12,14,17,0.595,0.546,0.565,0.525,110,116,116,110
"652",2019,3,15," HOU"," PHO",108,102," HOU",6,"Home",36,38,83,89,11,7,40,26,25,19,33,25,7,15,35,34,42,49,18,22,13,9,6,4,13,21,20,21,0.554,0.51,0.5,0.466,105.8,99.9,99.9,105.8
"653",2019,3,15," NOP"," POR",110,122," POR",12,"Away",45,43,94,96,8,10,30,27,12,26,25,32,14,17,31,37,45,54,31,26,7,7,6,8,11,15,23,18,0.524,0.554,0.521,0.5,107.7,119.4,119.4,107.7
"654",2019,3,15," SAS"," NYK",109,83," SAS",26,"Home",47,35,88,86,7,8,21,20,8,5,10,9,6,9,39,32,45,41,31,21,8,6,6,4,9,16,13,13,0.59,0.461,0.574,0.453,115.1,87.6,87.6,115.1
"655",2019,3,15," LAC"," CHI",128,121," LAC",7,"Home",44,42,99,80,10,11,20,21,30,26,35,33,15,8,28,36,43,44,28,24,9,3,5,6,7,16,30,26,0.559,0.64,0.495,0.594,126.2,119.3,119.3,126.2
"656",2019,3,16," BOS"," ATL",129,120," BOS",9,"Home",44,43,93,100,13,15,36,40,28,19,37,24,11,19,35,31,46,50,30,27,10,11,7,5,14,17,21,25,0.59,0.543,0.543,0.505,121,112.6,112.6,121
"657",2019,3,16," WAS"," MEM",135,128," WAS",7,"Home",41,48,81,90,17,12,35,33,36,20,43,26,9,7,36,33,45,40,26,35,6,5,7,3,11,8,21,27,0.676,0.631,0.611,0.6,134.3,127.3,127.3,134.3
"658",2019,3,16," OKC"," GSW",88,110," GSW",22,"Away",31,39,96,83,13,15,41,35,13,17,23,22,17,8,35,45,52,53,18,25,4,10,5,6,16,16,18,22,0.415,0.593,0.391,0.56,87.5,109.4,109.4,87.5
"659",2019,3,16," SAS"," POR",108,103," SAS",5,"Home",37,42,79,101,8,7,17,28,26,12,30,14,4,14,40,37,44,51,17,23,4,4,10,2,10,8,14,22,0.586,0.481,0.519,0.45,110.9,105.7,105.7,110.9
"660",2019,3,16," DEN"," IND",102,100," DEN",2,"Home",39,34,82,75,11,6,38,24,13,26,20,37,9,8,30,33,39,41,27,20,6,6,5,2,10,9,22,19,0.562,0.548,0.543,0.493,113.5,111.3,111.3,113.5
"661",2019,3,17," NYK"," LAL",124,123," NYK",1,"Home",44,47,76,97,12,7,26,27,24,22,29,28,10,15,35,20,45,35,24,26,4,12,5,5,23,10,26,21,0.699,0.563,0.658,0.521,123.2,122.2,122.2,123.2
"662",2019,3,17," MIA"," CHO",93,75," MIA",18,"Home",34,26,86,83,13,7,33,36,12,16,19,18,15,11,40,33,55,44,25,11,6,6,7,5,11,12,21,19,0.493,0.412,0.471,0.355,105.5,85.1,85.1,105.5
"663",2019,3,17," MIL"," PHI",125,130," PHI",5,"Away",43,47,95,100,16,15,50,32,23,21,28,30,10,15,35,39,45,54,25,26,9,8,6,2,10,13,22,23,0.582,0.574,0.537,0.545,117.5,122.2,122.2,117.5
"664",2019,3,17," HOU"," MIN",117,102," HOU",15,"Home",43,38,94,92,21,10,50,32,10,16,14,23,10,15,34,37,44,52,29,22,9,5,3,4,9,14,25,13,0.584,0.499,0.569,0.467,120.3,104.9,104.9,120.3
"665",2019,3,17," LAC"," BRK",119,116," LAC",3,"Home",42,42,97,100,12,14,31,38,23,18,28,25,16,15,38,36,54,51,26,26,8,6,6,7,13,14,25,28,0.544,0.523,0.495,0.49,113.6,110.7,110.7,113.6
"666",2019,3,18," CLE"," DET",126,119," CLE",7,"Home",46,42,79,94,11,18,22,44,23,17,27,21,5,19,31,28,36,47,22,24,6,6,3,4,8,11,16,21,0.693,0.576,0.652,0.543,136.4,128.9,128.9,136.4
"667",2019,3,18," BOS"," DEN",105,114," DEN",9,"Away",39,46,93,94,12,14,39,39,15,8,19,10,12,11,25,40,37,51,24,29,12,6,5,5,12,17,16,19,0.518,0.579,0.484,0.564,105.8,114.8,114.8,105.8
"668",2019,3,18," TOR"," NYK",128,92," TOR",36,"Home",49,28,88,85,17,8,40,35,13,28,22,32,5,7,45,29,50,36,36,16,5,8,6,4,14,13,22,18,0.655,0.464,0.653,0.376,123.5,88.8,88.8,123.5
"669",2019,3,18," OKC"," MIA",107,116," MIA",9,"Away",38,46,87,97,10,9,37,29,21,15,27,16,13,9,36,35,49,44,21,30,4,13,8,4,19,8,17,23,0.541,0.557,0.494,0.521,105.4,114.2,114.2,105.4
"670",2019,3,18," PHO"," CHI",101,116," CHI",15,"Away",39,46,84,89,7,4,26,16,16,20,26,24,9,11,29,38,38,49,24,21,5,9,5,4,12,13,22,22,0.529,0.583,0.506,0.539,103,118.3,118.3,103
"671",2019,3,18," POR"," IND",106,98," POR",8,"Home",37,35,79,83,13,10,32,24,19,18,21,22,8,12,30,27,38,39,24,25,8,12,9,3,17,13,23,21,0.601,0.529,0.551,0.482,115.1,106.4,106.4,115.1
"672",2019,3,19," CHO"," PHI",114,118," PHI",4,"Away",36,43,83,86,9,11,35,32,33,21,44,28,10,6,36,38,46,44,16,29,3,5,2,4,9,7,22,27,0.557,0.6,0.488,0.564,115.9,119.9,119.9,115.9
"673",2019,3,19," ATL"," HOU",105,121," HOU",16,"Away",39,40,84,78,15,19,40,47,12,22,15,30,8,6,37,31,45,37,30,28,6,13,1,2,19,14,23,17,0.579,0.663,0.554,0.635,106.4,122.6,122.6,106.4
"674",2019,3,19," MIL"," LAL",115,101," MIL",14,"Home",41,33,89,86,15,16,47,43,18,19,27,23,12,8,42,34,54,42,25,20,9,9,4,5,17,19,19,18,0.57,0.525,0.545,0.477,110.3,96.9,96.9,110.3
"675",2019,3,20," CLE"," MIL",107,102," CLE",5,"Home",39,36,93,91,11,13,39,32,18,17,24,21,13,11,41,40,54,51,18,24,4,9,6,7,11,9,17,16,0.517,0.509,0.478,0.467,109.5,104.4,104.4,109.5
"676",2019,3,20," PHI"," BOS",118,115," PHI",3,"Home",34,45,90,96,11,12,33,32,39,13,43,16,17,10,37,36,54,46,23,22,5,1,5,3,8,8,17,25,0.542,0.558,0.439,0.531,121.2,118.1,118.1,121.2
