"","year","month","date","home","away","h_points","a_points","winner","winning_margin","win_status","h_fg","a_fg","h_fga","a_fga","h_3p","a_3p","h_3pa","a_3pa","h_ft","a_ft","h_fta","a_fta","h_orb","a_orb","h_drb","a_drb","h_trb","a_trb","h_ast","a_ast","h_stl","a_stl","h_blk","a_blk","h_tov","a_tov","h_pf","a_pf","h_tsp","a_tsp","h_efgp","a_efgp","h_ortg","a_ortg","h_drtg","a_drtg"
"910",2017,12,30," DET"," SAS",93,79," DET",14,"Home",36,31,81,84,8,5,24,26,13,12,16,13,6,10,39,36,45,46,22,18,10,8,1,5,11,14,11,13,0.528,0.44,0.494,0.399,101.6,86.3,86.3,101.6
"911",2018,2,5," LAC"," DAL",104,101," LAC",3,"Home",42,33,87,80,10,17,27,42,10,18,12,20,5,7,34,31,39,38,28,22,10,5,3,5,13,20,16,23,0.564,0.569,0.54,0.519,105.3,102.3,102.3,105.3
"912",2018,4,1," ATL"," ORL",94,88," ATL",6,"Home",41,33,85,96,11,10,36,36,1,12,1,13,5,11,47,30,52,41,33,19,0,8,3,6,14,5,15,10,0.55,0.433,0.547,0.396,101,94.6,94.6,101
"913",2018,4,10," IND"," CHO",93,119," CHO",26,"Away",40,46,99,99,8,18,31,42,5,9,8,12,13,13,40,42,53,55,22,27,3,5,4,7,7,6,16,8,0.454,0.571,0.444,0.556,97.8,125.2,125.2,97.8
"914",2017,10,19," TOR"," CHI",117,100," TOR",17,"Home",39,37,83,89,13,10,29,32,26,16,28,18,13,10,36,29,49,39,26,22,10,7,4,2,17,19,19,23,0.614,0.516,0.548,0.472,117.2,100.1,100.1,117.2
"915",2017,10,19," LAL"," LAC",92,108," LAC",16,"Away",37,42,91,107,4,12,16,33,14,12,23,13,12,17,40,42,52,59,21,23,8,12,7,3,19,14,15,20,0.455,0.479,0.429,0.449,86.9,102,102,86.9
"916",2017,10,20," CHO"," ATL",109,91," CHO",18,"Home",37,36,86,95,11,7,36,30,24,12,30,14,12,6,45,32,57,38,17,19,5,11,4,4,21,13,18,29,0.549,0.45,0.494,0.416,103.4,86.3,86.3,103.4
"917",2017,10,20," NOP"," GSW",120,128," GSW",8,"Away",45,47,98,92,16,18,36,41,14,16,22,20,16,10,35,39,51,49,26,29,8,6,4,8,17,18,19,23,0.557,0.635,0.541,0.609,111.8,119.3,119.3,111.8
"918",2017,10,21," CLE"," ORL",93,114," ORL",21,"Away",33,40,86,90,7,17,25,35,20,17,27,20,11,12,33,38,44,50,15,28,4,7,7,6,16,12,14,28,0.475,0.577,0.424,0.539,95,116.4,116.4,95
"919",2017,10,21," DEN"," SAC",96,79," DEN",17,"Home",37,31,85,85,10,8,30,22,12,9,20,13,18,12,40,27,58,39,25,15,7,6,2,3,16,13,19,21,0.512,0.435,0.494,0.412,107.7,88.6,88.6,107.7
"920",2017,10,23," SAS"," TOR",101,97," SAS",4,"Home",40,34,90,80,5,10,20,37,16,19,23,24,18,5,37,29,55,34,19,17,4,11,12,4,20,14,22,30,0.504,0.536,0.472,0.488,102.8,98.8,98.8,102.8
"921",2017,10,23," PHO"," SAC",117,115," PHO",2,"Home",42,43,77,99,10,9,30,22,23,20,27,29,6,13,39,24,45,37,20,19,6,13,5,2,20,9,25,25,0.658,0.514,0.61,0.48,114.2,112.2,112.2,114.2
"922",2017,10,26," SAC"," NOP",106,114," NOP",8,"Away",38,42,81,86,7,13,20,32,23,17,25,23,5,10,29,37,34,47,25,22,7,5,5,3,12,15,17,24,0.576,0.593,0.512,0.564,108.4,116.5,116.5,108.4
"923",2017,10,28," NOP"," CLE",123,101," NOP",22,"Home",49,36,95,78,13,12,33,32,12,17,16,23,10,5,37,32,47,37,33,19,10,8,4,2,11,18,20,19,0.603,0.573,0.584,0.538,122.7,100.7,100.7,122.7
"924",2017,10,29," SAC"," WAS",83,110," WAS",27,"Away",32,40,82,85,6,17,22,34,13,13,16,20,11,13,32,36,43,49,13,28,8,9,2,3,17,15,20,18,0.466,0.586,0.427,0.571,88.8,117.7,117.7,88.8
"925",2017,10,29," CLE"," NYK",95,114," NYK",19,"Away",31,42,81,89,10,13,33,28,23,17,27,21,7,11,34,40,41,51,20,27,5,9,5,6,15,14,23,26,0.511,0.58,0.444,0.545,96,115.2,115.2,96
"926",2017,10,30," NOP"," ORL",99,115," ORL",16,"Away",39,43,85,85,7,16,28,34,14,13,18,18,9,6,34,37,43,43,30,27,9,10,5,1,19,16,22,19,0.533,0.619,0.5,0.6,97.5,113.3,113.3,97.5
"927",2017,10,31," BRK"," PHO",114,122," PHO",8,"Away",42,45,102,96,9,10,31,22,21,22,30,24,7,10,37,56,44,66,15,18,9,5,4,5,7,18,22,26,0.495,0.572,0.456,0.521,100.9,108,108,100.9
"928",2017,11,1," CLE"," IND",107,124," IND",17,"Away",43,49,86,90,7,16,31,26,14,10,20,13,8,8,33,35,41,43,25,35,6,9,3,1,16,11,19,23,0.564,0.648,0.541,0.633,107.5,124.6,124.6,107.5
"929",2017,11,1," BOS"," SAC",113,86," BOS",27,"Home",40,35,82,81,17,6,41,20,16,10,19,12,16,7,36,19,52,26,30,24,10,10,3,5,16,15,19,18,0.625,0.498,0.591,0.469,127.1,96.7,96.7,127.1
"930",2017,11,1," DEN"," TOR",129,111," DEN",18,"Home",47,42,88,85,16,11,32,31,19,16,29,25,9,9,34,29,43,38,35,20,9,7,4,4,12,13,20,25,0.64,0.578,0.625,0.559,129.3,111.2,111.2,129.3
"931",2017,11,3," DET"," MIL",105,96," DET",9,"Home",37,39,78,83,8,10,26,25,23,8,28,9,7,7,32,29,39,36,21,27,10,6,4,6,12,13,11,24,0.581,0.552,0.526,0.53,114.2,104.5,104.5,114.2
"932",2017,11,4," DET"," SAC",108,99," DET",9,"Home",40,40,79,76,13,10,24,21,15,9,22,13,8,3,27,29,35,32,28,24,10,6,3,1,14,17,19,23,0.609,0.606,0.589,0.592,115.4,105.8,105.8,115.4
"933",2017,11,5," HOU"," UTA",137,110," HOU",27,"Home",48,38,81,88,23,13,39,34,18,21,21,24,5,8,37,25,42,33,26,22,9,7,7,3,20,13,24,18,0.759,0.558,0.735,0.506,133.9,107.5,107.5,133.9
"934",2017,11,5," SAS"," PHO",112,95," SAS",17,"Home",44,37,88,81,11,8,22,23,13,13,18,22,8,11,35,34,43,45,21,23,9,5,4,4,9,18,19,16,0.584,0.524,0.563,0.506,116.8,99.1,99.1,116.8
"935",2017,11,5," LAL"," MEM",107,102," LAL",5,"Home",40,40,85,87,9,11,27,37,18,11,23,14,8,6,38,33,46,39,25,23,5,6,4,7,16,12,16,22,0.562,0.547,0.524,0.523,107.8,102.7,102.7,107.8
"936",2017,11,10," CHI"," IND",87,105," IND",18,"Away",37,43,93,84,7,12,27,29,6,7,9,12,11,7,32,44,43,51,24,27,10,8,3,3,12,18,13,17,0.449,0.588,0.435,0.583,89,107.4,107.4,89
"937",2017,11,11," SAS"," CHI",133,94," SAS",39,"Home",51,40,85,86,18,6,27,23,13,8,16,13,8,5,36,23,44,28,33,22,5,9,6,4,13,13,16,15,0.723,0.512,0.706,0.5,137.7,97.3,97.3,137.7
"938",2017,11,12," DET"," MIA",112,103," DET",9,"Home",42,39,87,90,14,13,28,37,14,12,20,16,11,7,43,32,54,39,24,25,2,8,5,5,13,9,17,22,0.585,0.531,0.563,0.506,115.8,106.5,106.5,115.8
"939",2017,11,12," OKC"," DAL",112,99," OKC",13,"Home",36,37,72,87,15,11,32,37,25,14,33,18,3,11,34,30,37,41,21,18,10,9,4,4,15,20,23,20,0.647,0.521,0.604,0.489,113.2,100.1,100.1,113.2
"940",2017,11,13," PHO"," LAL",93,100," LAL",7,"Away",37,39,95,92,7,14,26,33,12,8,20,13,11,9,43,44,54,53,15,17,6,6,4,6,15,16,17,20,0.448,0.512,0.426,0.5,89,95.7,95.7,89
"941",2017,11,13," POR"," DEN",99,82," POR",17,"Home",38,30,73,84,7,9,21,32,16,13,18,15,8,12,35,23,43,35,22,13,12,9,5,2,21,20,18,16,0.612,0.453,0.568,0.411,106,87.8,87.8,106
"942",2017,11,13," GSW"," ORL",110,100," GSW",10,"Home",44,37,88,88,8,10,23,32,14,16,16,18,12,4,38,31,50,35,35,26,4,10,5,3,16,11,21,18,0.579,0.521,0.545,0.477,111,100.9,100.9,111
"943",2017,11,14," BRK"," BOS",102,109," BOS",7,"Away",39,39,88,86,14,9,35,27,10,22,16,27,9,9,34,40,43,49,26,15,4,8,3,3,14,14,24,14,0.537,0.557,0.523,0.506,102.5,109.5,109.5,102.5
"944",2017,11,17," IND"," DET",107,100," IND",7,"Home",39,39,89,93,15,14,28,33,14,8,21,10,13,11,38,32,51,43,22,20,4,4,5,8,10,11,13,18,0.545,0.513,0.522,0.495,114.5,107,107,114.5
"945",2017,11,17," SAS"," OKC",104,101," SAS",3,"Home",34,39,77,89,14,9,35,23,22,14,28,21,12,13,32,28,44,41,23,24,6,7,7,3,13,8,18,22,0.582,0.514,0.532,0.489,117.3,113.9,113.9,117.3
"946",2017,11,20," NYK"," LAC",107,85," NYK",22,"Home",35,30,81,80,13,10,34,32,24,15,25,21,14,10,37,26,51,36,24,20,11,12,5,3,22,21,26,23,0.582,0.476,0.512,0.438,110.4,87.7,87.7,110.4
"947",2017,11,22," MIA"," BOS",104,98," MIA",6,"Home",40,35,81,84,10,9,28,26,14,19,16,27,7,7,41,30,48,37,20,19,3,11,4,4,16,11,22,19,0.591,0.511,0.556,0.47,107.6,101.4,101.4,107.6
"948",2017,11,22," SAC"," LAL",113,102," SAC",11,"Home",47,39,85,78,10,15,21,29,9,9,14,15,10,4,34,28,44,32,26,27,9,8,4,4,17,17,20,19,0.62,0.603,0.612,0.596,116.8,105.4,105.4,116.8
"949",2017,11,25," CHO"," SAS",86,106," SAS",20,"Away",31,39,84,81,4,6,25,25,20,22,26,25,14,8,28,37,42,45,20,22,7,8,4,7,14,11,19,19,0.451,0.576,0.393,0.519,93.1,114.7,114.7,93.1
"950",2017,11,25," WAS"," POR",105,108," POR",3,"Away",41,41,89,80,8,9,23,24,15,17,16,22,7,6,30,35,37,41,20,18,9,3,4,6,11,16,17,16,0.547,0.602,0.506,0.569,107.3,110.4,110.4,107.3
"951",2017,11,25," ATL"," TOR",78,112," TOR",34,"Away",26,46,75,84,6,13,27,32,20,7,23,9,7,11,25,35,32,46,18,31,9,10,1,3,18,16,15,22,0.458,0.637,0.387,0.625,84.5,121.3,121.3,84.5
"952",2017,11,27," BOS"," DET",108,118," DET",10,"Away",40,44,77,85,16,11,33,25,12,19,21,23,5,8,31,32,36,40,27,26,2,8,4,2,17,8,23,19,0.626,0.62,0.623,0.582,113.5,124,124,113.5
"953",2017,11,29," NOP"," MIN",102,120," MIN",18,"Away",39,47,84,81,14,9,35,23,10,17,11,19,8,10,20,34,28,44,27,30,8,10,2,1,16,17,17,14,0.574,0.671,0.548,0.636,108.1,127.2,127.2,108.1
"954",2017,12,1," ORL"," GSW",112,133," GSW",21,"Away",44,55,96,88,11,12,28,24,13,11,18,11,13,7,22,35,35,42,23,46,9,9,4,11,14,19,15,16,0.539,0.716,0.516,0.693,109.3,129.8,129.8,109.3
"955",2017,12,2," CLE"," MEM",116,111," CLE",5,"Home",42,43,75,84,11,13,24,23,21,12,23,14,1,6,30,30,31,36,24,31,8,6,7,4,10,12,14,19,0.681,0.616,0.633,0.589,123.8,118.5,118.5,123.8
"956",2017,12,3," LAL"," HOU",95,118," HOU",23,"Away",32,45,84,90,9,14,28,37,22,14,30,17,11,7,34,36,45,43,16,17,9,10,6,4,20,15,22,23,0.489,0.605,0.435,0.578,92,114.3,114.3,92
"957",2017,12,4," UTA"," WAS",116,69," UTA",47,"Home",43,23,76,80,16,4,34,20,14,19,18,23,10,12,42,19,52,31,29,9,9,8,3,2,16,13,20,21,0.691,0.383,0.671,0.313,132.1,78.6,78.6,132.1
"958",2017,12,6," CLE"," SAC",101,95," CLE",6,"Home",37,39,78,86,14,10,39,32,13,7,21,13,7,9,36,36,43,45,28,25,5,15,3,5,15,12,10,20,0.579,0.518,0.564,0.512,107.8,101.4,101.4,107.8
"959",2017,12,6," NOP"," DEN",123,114," NOP",9,"Home",46,41,86,94,12,16,31,35,19,16,29,22,11,10,38,30,49,40,28,22,4,7,5,4,11,9,19,21,0.623,0.55,0.605,0.521,124.8,115.7,115.7,124.8
"960",2017,12,8," DET"," GSW",98,102," GSW",4,"Away",38,39,92,81,12,7,27,26,10,17,19,22,15,5,34,40,49,45,20,29,8,5,2,15,11,14,17,19,0.488,0.562,0.478,0.525,101.6,105.8,105.8,101.6
"961",2017,12,9," CHI"," NYK",104,102," CHI",2,"Home",42,43,82,91,7,7,25,24,13,9,23,9,8,8,32,32,40,40,28,25,10,6,7,3,14,14,19,17,0.564,0.537,0.555,0.511,106.7,104.6,104.6,106.7
"962",2017,12,9," MIL"," UTA",117,100," MIL",17,"Home",44,33,81,76,7,8,17,23,22,26,26,37,8,9,33,26,41,35,22,20,8,7,6,3,11,16,29,23,0.633,0.542,0.586,0.487,123.1,105.2,105.2,123.1
"963",2017,12,10," SAC"," TOR",87,102," TOR",15,"Away",35,39,73,87,10,11,23,37,7,13,14,19,7,12,35,32,42,44,15,22,7,8,6,2,21,13,17,17,0.55,0.535,0.548,0.511,93.2,109.2,109.2,93.2
"964",2017,12,10," MIN"," DAL",97,92," MIN",5,"Home",36,37,72,81,7,11,19,31,18,7,23,9,9,6,36,27,45,33,19,23,7,6,2,5,18,10,19,22,0.591,0.541,0.549,0.525,109.3,103.7,103.7,109.3
"965",2017,12,10," NYK"," ATL",111,107," NYK",4,"Home",39,37,80,77,5,9,17,31,28,24,34,30,6,6,27,29,33,35,16,22,9,5,4,4,12,16,30,28,0.584,0.593,0.519,0.539,113.7,109.6,109.6,113.7
"966",2017,12,11," CHI"," BOS",108,85," CHI",23,"Home",39,33,81,83,12,10,29,40,18,9,25,14,10,11,36,35,46,46,23,22,9,2,3,2,8,15,18,19,0.587,0.477,0.556,0.458,119.9,94.4,94.4,119.9
"967",2017,12,11," HOU"," NOP",130,123," HOU",7,"Home",48,49,88,85,17,18,45,33,17,7,25,13,4,6,32,35,36,41,30,32,12,6,7,2,9,18,15,19,0.657,0.678,0.642,0.682,127,120.2,120.2,127
"968",2017,12,13," CHI"," UTA",103,100," CHI",3,"Home",41,42,93,91,7,9,17,30,14,7,21,7,9,5,37,43,46,48,21,24,9,3,3,8,9,16,14,19,0.504,0.531,0.478,0.511,100.8,97.9,97.9,100.8
"969",2017,12,14," ATL"," DET",91,105," DET",14,"Away",32,41,70,90,11,13,31,30,16,10,26,12,7,14,27,32,34,46,28,26,6,10,6,3,16,15,12,23,0.559,0.551,0.536,0.528,100.6,116,116,100.6
"970",2017,12,14," MIN"," SAC",119,96," MIN",23,"Home",46,36,82,87,10,14,21,33,17,10,20,12,8,15,31,27,39,42,29,24,12,4,9,2,9,14,19,21,0.655,0.52,0.622,0.494,133.6,107.7,107.7,133.6
"971",2017,12,14," GSW"," DAL",112,97," GSW",15,"Home",47,37,78,82,11,10,22,29,7,13,9,17,4,8,37,23,41,31,35,25,7,7,4,1,16,11,22,16,0.683,0.542,0.673,0.512,121.8,105.5,105.5,121.8
"972",2017,12,15," MEM"," ATL",96,94," MEM",2,"Home",36,34,78,77,12,12,25,31,12,14,17,16,10,7,33,28,43,35,21,27,12,12,6,5,21,17,24,19,0.562,0.559,0.538,0.519,103,100.9,100.9,103
"973",2017,12,16," MIA"," LAC",90,85," MIA",5,"Home",31,35,82,80,12,8,35,28,16,7,21,14,9,12,28,34,37,46,22,18,10,3,8,5,8,17,15,22,0.493,0.493,0.451,0.488,102.8,97.1,97.1,102.8
"974",2017,12,16," SAS"," DAL",98,96," SAS",2,"Home",39,39,86,80,5,10,25,28,15,8,18,9,9,4,32,34,41,38,14,23,5,4,2,4,7,9,14,16,0.522,0.572,0.483,0.55,110.5,108.2,108.2,110.5
"975",2017,12,17," DET"," ORL",114,110," DET",4,"Home",42,41,89,85,17,17,34,33,13,11,16,17,7,8,32,32,39,40,27,27,11,6,3,4,13,16,17,16,0.594,0.595,0.567,0.582,115.3,111.2,111.2,115.3
"976",2017,12,17," WAS"," CLE",99,106," CLE",7,"Away",39,41,91,87,12,14,33,34,9,10,16,12,13,4,38,38,51,42,20,24,4,6,5,4,10,8,18,16,0.505,0.574,0.495,0.552,105.1,112.6,112.6,105.1
"977",2017,12,18," CHI"," PHI",117,115," CHI",2,"Home",44,44,92,91,13,14,28,33,16,13,19,18,5,9,34,38,39,47,27,30,9,9,7,8,15,20,16,23,0.583,0.581,0.549,0.56,108.2,106.3,106.3,108.2
"978",2017,12,18," HOU"," UTA",120,99," HOU",21,"Home",40,42,77,91,17,8,43,27,23,7,27,8,12,5,40,27,52,32,25,17,5,12,7,1,14,6,13,22,0.675,0.524,0.63,0.505,130.4,107.6,107.6,130.4
"979",2017,12,18," MIN"," POR",108,107," MIN",1,"Home",42,46,91,84,7,10,19,24,17,5,21,5,11,7,21,33,32,40,19,26,6,6,2,8,10,17,14,19,0.539,0.621,0.5,0.607,114.2,113.2,113.2,114.2
"980",2017,12,18," OKC"," DEN",95,94," OKC",1,"Home",39,37,81,86,7,12,24,37,10,8,15,12,6,8,34,37,40,45,13,21,9,8,5,3,10,11,13,18,0.542,0.515,0.525,0.5,104.1,103,103,104.1
"981",2017,12,20," BRK"," SAC",99,104," SAC",5,"Away",32,40,82,82,15,7,42,19,20,17,23,20,14,13,24,35,38,48,15,14,5,4,7,4,10,12,19,19,0.537,0.573,0.482,0.53,115,120.8,120.8,115
"982",2017,12,20," LAC"," PHO",108,95," LAC",13,"Home",41,35,87,97,10,8,30,35,16,17,24,19,9,14,41,36,50,50,22,22,1,3,4,3,9,10,19,25,0.554,0.451,0.529,0.402,111.6,98.2,98.2,111.6
"983",2017,12,21," CLE"," CHI",115,112," CLE",3,"Home",42,47,82,85,12,12,29,31,19,6,22,8,7,5,28,30,35,35,25,34,10,8,3,1,12,12,14,19,0.627,0.633,0.585,0.624,121.9,118.7,118.7,121.9
"984",2017,12,22," DET"," NYK",104,101," DET",3,"Home",38,44,88,97,10,8,25,24,18,5,25,6,15,16,29,35,44,51,19,25,8,6,5,9,11,14,11,20,0.525,0.507,0.489,0.495,111.7,108.5,108.5,111.7
"985",2017,12,23," MEM"," LAC",115,112," MEM",3,"Home",40,39,90,79,13,13,31,34,22,21,25,28,15,5,32,31,47,36,28,14,5,4,5,7,9,10,26,22,0.569,0.613,0.517,0.576,123.7,120.4,120.4,123.7
"986",2017,12,26," SAS"," BRK",109,97," SAS",12,"Home",41,39,80,93,7,12,16,32,20,7,24,9,5,12,38,33,43,45,18,23,7,5,5,0,12,13,14,18,0.602,0.5,0.556,0.484,113.6,101.1,101.1,113.6
"987",2017,12,26," LAC"," SAC",122,95," LAC",27,"Home",44,40,81,96,13,7,31,22,21,8,27,12,9,10,40,27,49,37,31,25,7,11,8,7,13,9,13,19,0.657,0.469,0.623,0.453,126.6,98.6,98.6,126.6
"988",2017,12,27," CHO"," BOS",91,102," BOS",11,"Away",32,37,87,78,7,15,23,34,20,13,29,13,19,6,33,37,52,43,15,20,7,4,3,7,11,15,11,20,0.456,0.609,0.408,0.571,100.5,112.7,112.7,100.5
"989",2017,12,27," NOP"," BRK",128,113," NOP",15,"Home",48,41,90,90,17,19,33,38,15,12,19,14,6,10,37,33,43,43,40,26,8,8,9,3,10,15,15,18,0.651,0.588,0.628,0.561,127.9,112.9,112.9,127.9
"990",2017,12,28," POR"," PHI",114,110," POR",4,"Home",35,42,75,87,8,16,24,32,36,10,47,14,8,5,39,32,47,37,15,28,7,8,3,2,15,13,18,26,0.596,0.59,0.52,0.575,113.8,109.8,109.8,113.8
"991",2017,12,29," CHI"," IND",119,107," CHI",12,"Home",43,43,85,93,18,7,39,22,15,14,15,20,7,11,33,32,40,43,31,22,6,10,4,6,15,10,20,15,0.65,0.526,0.612,0.5,121.7,109.4,109.4,121.7
"992",2017,12,31," LAC"," CHO",106,98," LAC",8,"Home",36,36,76,93,10,11,28,33,24,15,27,19,6,15,36,32,42,47,24,23,9,10,5,3,16,17,21,21,0.603,0.483,0.539,0.446,108.3,100.2,100.2,108.3
"993",2017,12,31," OKC"," DAL",113,116," DAL",3,"Away",43,46,89,89,10,15,32,34,17,9,23,14,11,8,34,28,45,36,18,26,4,5,4,5,11,7,20,18,0.57,0.609,0.539,0.601,120.1,123.3,123.3,120.1
"994",2018,1,2," CLE"," POR",127,110," CLE",17,"Home",43,42,83,90,13,13,32,32,28,13,37,19,8,13,32,30,40,43,28,25,11,5,4,5,10,15,17,29,0.64,0.559,0.596,0.539,129.2,111.9,111.9,129.2
"995",2018,1,3," ORL"," HOU",98,116," HOU",18,"Away",35,42,91,89,6,15,31,34,22,17,25,21,9,9,39,42,48,51,16,25,7,6,3,3,12,15,19,19,0.48,0.59,0.418,0.556,95.4,113,113,95.4
"996",2018,1,3," MIL"," IND",122,101," MIL",21,"Home",44,41,75,84,9,3,17,15,25,16,28,19,6,8,28,22,34,30,33,24,8,7,5,2,16,14,23,20,0.699,0.547,0.647,0.506,128.1,106.1,106.1,128.1
"997",2018,1,3," LAL"," OKC",96,133," OKC",37,"Away",38,56,92,93,11,14,33,30,9,7,15,9,16,7,29,37,45,44,24,36,5,12,4,5,17,9,10,17,0.487,0.686,0.473,0.677,98.2,136.1,136.1,98.2
"998",2018,1,6," DET"," HOU",108,101," DET",7,"Home",38,38,75,90,12,15,25,47,20,10,27,11,5,12,30,30,35,42,21,29,8,5,4,4,11,13,15,20,0.622,0.532,0.587,0.506,118.3,110.6,110.6,118.3
"999",2018,1,7," MIA"," UTA",103,102," MIA",1,"Home",40,37,83,82,9,10,29,32,14,18,20,20,8,8,29,36,37,44,21,15,6,6,6,5,8,11,16,18,0.561,0.562,0.536,0.512,113.7,112.6,112.6,113.7
"1000",2018,1,7," DAL"," NYK",96,100," NYK",4,"Away",35,38,92,83,6,6,24,16,20,18,24,20,9,10,31,49,40,59,22,22,7,4,3,6,7,16,20,23,0.468,0.545,0.413,0.494,98.8,102.9,102.9,98.8
"1001",2018,1,8," LAC"," ATL",108,107," LAC",1,"Home",38,38,85,96,9,10,18,37,23,21,34,29,14,19,33,37,47,56,16,20,10,9,9,8,16,14,25,26,0.54,0.492,0.5,0.448,108.2,107.2,107.2,108.2
"1002",2018,1,9," TOR"," MIA",89,90," MIA",1,"Away",35,39,90,97,7,4,21,22,12,8,15,10,7,20,30,44,37,64,15,18,7,2,12,14,5,13,16,19,0.461,0.444,0.428,0.423,97.7,98.8,98.8,97.7
"1003",2018,1,9," OKC"," POR",106,117," POR",11,"Away",37,43,84,81,13,10,31,23,19,21,26,26,11,8,27,34,38,42,20,19,6,10,4,2,14,15,17,20,0.555,0.633,0.518,0.593,109.7,121.1,121.1,109.7
"1004",2018,1,10," CHO"," DAL",111,115," DAL",4,"Away",43,39,84,83,10,15,26,36,15,22,30,28,4,3,39,36,43,39,16,23,6,7,5,7,11,8,22,22,0.571,0.603,0.571,0.56,110.2,114.2,114.2,110.2
"1005",2018,1,10," WAS"," UTA",104,107," UTA",3,"Away",41,43,78,92,10,11,25,33,12,10,17,13,9,11,36,28,45,39,25,23,8,15,1,3,23,12,17,17,0.608,0.547,0.59,0.527,106.6,109.7,109.7,106.6
"1006",2018,1,11," LAL"," SAS",93,81," LAL",12,"Home",36,31,87,76,13,8,38,20,8,11,14,15,12,7,35,38,47,45,22,21,15,6,4,5,15,20,17,15,0.499,0.49,0.489,0.461,98.7,86,86,98.7
"1007",2018,1,13," LAC"," SAC",126,105," LAC",21,"Home",46,43,82,85,12,6,31,17,22,13,26,22,5,10,34,27,39,37,29,26,11,12,5,4,15,16,22,24,0.674,0.554,0.634,0.541,125.4,104.5,104.5,125.4
"1008",2018,1,15," ATL"," SAS",102,99," ATL",3,"Home",40,37,86,87,9,8,25,22,13,17,14,20,11,8,39,29,50,37,23,24,8,12,2,5,15,9,23,13,0.553,0.517,0.517,0.471,108.5,105.3,105.3,108.5
"1009",2018,1,15," UTA"," IND",94,109," IND",15,"Away",36,41,81,77,9,14,33,26,13,13,17,15,9,8,29,35,38,43,11,26,11,7,7,2,13,14,12,18,0.531,0.652,0.5,0.623,104.7,121.4,121.4,104.7
"1010",2018,1,16," DEN"," DAL",105,102," DEN",3,"Home",40,38,86,78,8,8,26,27,17,18,26,22,15,5,32,30,47,35,23,17,10,10,3,3,18,16,23,24,0.539,0.582,0.512,0.538,107.7,104.6,104.6,107.7
"1011",2018,1,19," DEN"," PHO",100,108," PHO",8,"Away",35,40,78,81,14,14,36,33,16,14,21,20,7,4,35,33,42,37,23,28,7,9,5,6,16,11,20,21,0.573,0.601,0.538,0.58,105.3,113.8,113.8,105.3
"1012",2018,1,19," UTA"," NYK",115,117," NYK",2,"Away",42,44,91,89,11,11,31,20,20,18,30,23,15,7,37,29,52,36,19,23,4,6,6,6,17,12,20,26,0.552,0.59,0.522,0.556,112.4,114.3,114.3,112.4
"1013",2018,1,20," ATL"," CHI",97,113," CHI",16,"Away",35,40,92,80,11,14,48,32,16,19,23,21,9,4,36,44,45,48,27,31,5,8,4,1,13,16,21,23,0.475,0.633,0.44,0.588,95.1,110.8,110.8,95.1
"1014",2018,1,20," HOU"," GSW",116,108," HOU",8,"Home",41,40,87,82,14,17,37,36,20,11,29,15,12,4,34,29,46,33,19,31,14,8,3,10,15,19,18,24,0.581,0.609,0.552,0.591,115.2,107.2,107.2,115.2
"1015",2018,1,20," MIN"," TOR",115,109," MIN",6,"Home",38,39,81,83,7,12,16,33,32,19,42,21,15,8,29,27,44,35,21,23,4,7,3,7,11,13,20,30,0.578,0.591,0.512,0.542,123.3,116.8,116.8,123.3
"1016",2018,1,21," BOS"," ORL",95,103," ORL",8,"Away",37,43,85,92,8,6,27,21,13,11,14,16,11,13,33,31,44,44,22,20,6,7,9,9,15,10,18,19,0.521,0.52,0.482,0.5,102.3,110.9,110.9,102.3
"1017",2018,1,21," LAL"," NYK",127,107," LAL",20,"Home",51,44,91,81,10,12,26,25,15,7,21,10,12,7,27,26,39,33,31,32,10,3,3,5,6,17,18,20,0.633,0.626,0.615,0.617,136.8,115.2,115.2,136.8
"1018",2018,1,22," CHO"," SAC",112,107," CHO",5,"Home",38,43,86,97,16,10,40,22,20,11,25,15,11,10,37,32,48,42,22,27,4,8,10,3,15,7,14,22,0.577,0.516,0.535,0.495,114.5,109.4,109.4,114.5
"1019",2018,1,22," MIL"," PHO",109,105," MIL",4,"Home",38,39,71,79,5,9,17,26,28,18,37,20,8,9,24,25,32,34,20,31,14,12,5,2,17,21,22,26,0.624,0.598,0.57,0.551,114.4,110.2,110.2,114.4
"1020",2018,1,24," CHO"," NOP",96,101," NOP",5,"Away",36,39,85,87,6,9,21,26,18,14,31,18,10,8,39,34,49,42,16,26,5,6,6,10,14,15,23,19,0.487,0.532,0.459,0.5,96,101,101,96
"1021",2018,1,24," IND"," PHO",116,101," IND",15,"Home",45,35,80,84,9,9,24,35,17,22,25,29,3,10,36,32,39,42,32,22,11,3,3,2,12,16,24,26,0.637,0.522,0.619,0.47,116.6,101.5,101.5,116.6
"1022",2018,1,25," DEN"," NYK",130,118," DEN",12,"Home",48,45,80,82,14,8,28,21,20,20,24,24,2,3,30,30,32,33,36,32,3,9,2,5,13,10,20,20,0.718,0.637,0.688,0.598,131,118.9,118.9,131
"1023",2018,1,25," GSW"," MIN",126,113," GSW",13,"Home",48,46,89,101,21,6,37,20,9,15,15,18,11,13,36,30,47,43,37,25,9,9,8,3,15,10,17,15,0.659,0.519,0.657,0.485,125.5,112.5,112.5,125.5
