"","year","month","date","home","away","h_points","a_points","winner","winning_margin","win_status","h_fg","a_fg","h_fga","a_fga","h_3p","a_3p","h_3pa","a_3pa","h_ft","a_ft","h_fta","a_fta","h_orb","a_orb","h_drb","a_drb","h_trb","a_trb","h_ast","a_ast","h_stl","a_stl","h_blk","a_blk","h_tov","a_tov","h_pf","a_pf","h_tsp","a_tsp","h_efgp","a_efgp","h_ortg","a_ortg","h_drtg","a_drtg"
"860",2017,2,8," ATL"," DEN",117,106," ATL",11,"Home",47,40,93,100,8,13,27,44,15,13,18,21,12,21,36,28,48,49,31,25,6,8,4,4,10,10,18,20,0.58,0.485,0.548,0.465,123,111.5,111.5,123
"861",2017,2,8," NOP"," UTA",94,127," UTA",33,"Away",35,48,77,88,5,14,24,32,19,17,25,21,7,12,30,36,37,48,17,25,6,9,6,2,13,8,17,19,0.534,0.653,0.487,0.625,101.7,137.4,137.4,101.7
"862",2017,2,9," CHO"," HOU",95,107," HOU",12,"Away",37,39,85,87,8,13,26,40,13,16,14,20,10,9,37,33,47,42,26,22,8,13,5,5,21,17,17,19,0.521,0.558,0.482,0.523,94.2,106.1,106.1,94.2
"863",2017,2,9," OKC"," CLE",118,109," OKC",9,"Home",50,38,106,79,8,10,27,21,10,23,13,30,17,5,34,30,51,35,24,14,10,9,5,6,13,16,23,14,0.528,0.591,0.509,0.544,115.7,106.9,106.9,115.7
"864",2017,2,11," CHO"," LAC",102,107," LAC",5,"Away",37,40,85,85,13,14,37,34,15,13,20,20,8,10,32,40,40,50,24,26,6,3,4,6,8,13,20,21,0.544,0.57,0.512,0.553,109.1,114.5,114.5,109.1
"865",2017,2,11," CLE"," DEN",125,109," CLE",16,"Home",46,39,84,97,15,12,30,37,18,19,22,22,8,17,37,28,45,45,30,23,9,8,3,4,15,12,16,22,0.667,0.511,0.637,0.464,126.9,110.6,110.6,126.9
"866",2017,2,12," TOR"," DET",101,102," DET",1,"Away",38,36,75,84,8,8,16,31,17,22,25,29,6,11,32,30,38,41,18,12,4,8,5,5,9,7,18,18,0.587,0.527,0.56,0.476,114.2,115.3,115.3,114.2
"867",2017,2,12," SAC"," NOP",105,99," SAC",6,"Home",35,34,78,82,11,13,31,31,24,18,27,21,8,6,38,30,46,36,23,23,11,10,5,2,19,17,18,23,0.584,0.543,0.519,0.494,105.8,99.7,99.7,105.8
"868",2017,2,13," BRK"," MEM",103,112," MEM",9,"Away",38,39,82,77,12,9,37,22,15,25,18,27,6,5,26,36,32,41,23,25,8,7,0,1,12,12,24,16,0.573,0.63,0.537,0.565,109.7,119.3,119.3,109.7
"869",2017,2,13," DAL"," BOS",98,111," BOS",13,"Away",35,40,77,81,9,16,27,34,19,15,25,18,4,7,33,34,37,41,21,28,7,5,2,3,12,12,16,25,0.557,0.624,0.513,0.593,104.9,118.8,118.8,104.9
"870",2017,2,24," MIN"," DAL",97,84," MIN",13,"Home",41,35,78,83,5,8,13,33,10,6,14,9,9,8,35,27,44,35,24,16,9,9,4,5,16,15,12,19,0.576,0.483,0.558,0.47,106.7,92.4,92.4,106.7
"871",2017,2,24," OKC"," LAL",110,93," OKC",17,"Home",44,40,97,101,10,7,24,35,12,6,17,14,14,15,45,36,59,51,28,23,9,15,6,8,17,13,14,19,0.526,0.434,0.505,0.431,105.7,89.3,89.3,105.7
"872",2017,2,24," LAC"," SAS",97,105," SAS",8,"Away",35,35,79,82,7,9,23,26,20,26,24,30,8,15,28,36,36,51,18,23,9,9,2,7,12,13,26,21,0.542,0.551,0.487,0.482,106.9,115.7,115.7,106.9
"873",2017,2,25," MIA"," IND",113,95," MIA",18,"Home",38,34,78,85,13,4,31,12,24,23,31,26,11,13,32,30,43,43,23,21,9,8,5,4,16,15,19,24,0.617,0.493,0.571,0.424,119.2,100.2,100.2,119.2
"874",2017,2,26," MIL"," PHO",100,96," MIL",4,"Home",39,40,76,83,6,5,20,14,16,11,18,16,6,12,27,30,33,42,26,26,10,12,6,5,19,20,21,22,0.596,0.533,0.553,0.512,104.8,100.6,100.6,104.8
"875",2017,2,26," WAS"," UTA",92,102," UTA",10,"Away",37,34,87,72,8,11,22,24,10,23,13,32,6,9,22,41,28,50,21,18,16,10,1,11,16,24,27,19,0.496,0.592,0.471,0.549,92.8,102.8,102.8,92.8
"876",2017,2,28," CHI"," DEN",107,125," DEN",18,"Away",44,45,96,80,10,13,26,30,9,22,10,24,11,6,24,39,35,45,26,26,10,6,3,2,12,16,19,16,0.533,0.69,0.51,0.644,108.2,126.3,126.3,108.2
"877",2017,2,28," OKC"," UTA",109,106," OKC",3,"Home",39,43,76,93,15,9,22,22,16,11,23,13,6,8,36,25,42,33,20,22,5,8,7,4,14,7,17,18,0.633,0.537,0.612,0.511,116.6,113.4,113.4,116.6
"878",2017,3,1," UTA"," MIN",80,107," MIN",27,"Away",35,39,90,78,4,8,19,16,6,21,11,26,16,10,30,38,46,48,18,23,6,11,5,7,14,10,23,15,0.422,0.598,0.411,0.551,89.4,119.6,119.6,89.4
"879",2017,3,4," MIA"," CLE",120,92," MIA",28,"Home",46,35,88,73,18,11,34,27,10,11,12,18,15,8,33,25,48,33,20,20,6,4,4,1,10,15,19,16,0.643,0.568,0.625,0.555,138.6,106.2,106.2,138.6
"880",2017,3,5," ATL"," IND",96,97," IND",1,"Away",34,35,77,78,9,15,27,33,19,12,31,21,11,9,33,35,44,44,21,24,12,6,1,4,14,15,19,22,0.53,0.556,0.5,0.545,104.4,105.5,105.5,104.4
"881",2017,3,5," DAL"," OKC",104,89," DAL",15,"Home",42,33,86,82,7,2,25,22,13,21,16,30,5,13,32,36,37,49,24,19,6,4,2,2,8,15,20,21,0.559,0.467,0.529,0.415,110.3,94.4,94.4,110.3
"882",2017,3,6," UTA"," NOP",88,83," UTA",5,"Home",33,30,81,84,10,10,27,33,12,13,15,18,12,13,34,34,46,47,16,16,10,11,2,3,19,20,17,15,0.502,0.451,0.469,0.417,93.7,88.4,88.4,93.7
"883",2017,3,8," GSW"," BOS",86,99," BOS",13,"Away",37,37,84,84,6,10,30,29,6,15,9,19,12,9,34,36,46,45,23,28,8,12,12,1,17,12,20,10,0.489,0.536,0.476,0.5,92.9,107,107,92.9
"884",2017,3,9," OKC"," SAS",102,92," OKC",10,"Home",41,35,89,84,6,6,20,19,14,16,21,20,15,13,33,28,48,41,23,15,10,8,3,8,11,15,22,16,0.519,0.496,0.494,0.452,111.7,100.7,100.7,111.7
"885",2017,3,11," SAS"," GSW",107,85," SAS",22,"Home",40,33,77,92,12,5,27,17,15,14,18,23,7,20,39,29,46,49,27,19,6,10,7,4,18,15,18,16,0.63,0.416,0.597,0.386,113,89.8,89.8,113
"886",2017,3,15," IND"," CHO",98,77," IND",21,"Home",39,32,73,80,12,3,28,23,8,10,9,13,3,3,39,27,42,30,26,15,8,9,6,4,14,10,15,13,0.637,0.449,0.616,0.419,109.8,86.3,86.3,109.8
"887",2017,3,15," PHO"," SAC",101,107," SAC",6,"Away",43,38,107,79,6,6,25,14,9,25,14,34,16,8,31,40,47,48,24,22,9,8,11,11,13,18,25,18,0.446,0.569,0.43,0.519,97.3,103.1,103.1,97.3
"888",2017,3,17," PHI"," DAL",116,74," PHI",42,"Home",42,30,80,87,12,5,29,23,20,9,23,17,9,5,46,29,55,34,32,21,8,6,6,4,16,12,21,20,0.644,0.392,0.6,0.374,118.7,75.7,75.7,118.7
"889",2017,3,17," WAS"," CHI",112,107," WAS",5,"Home",46,44,101,88,10,7,26,27,10,12,12,18,13,15,27,38,40,53,34,28,5,5,6,5,10,18,17,19,0.527,0.558,0.505,0.54,113.6,108.5,108.5,113.6
"890",2017,3,17," LAL"," MIL",103,107," MIL",4,"Away",38,40,84,82,11,4,29,24,16,23,26,30,11,10,29,33,40,43,24,22,7,7,4,9,14,14,20,25,0.54,0.562,0.518,0.512,107,111.1,111.1,107
"891",2017,3,18," CHI"," UTA",95,86," CHI",9,"Home",38,31,80,81,7,7,19,25,12,17,14,25,7,17,32,32,39,49,24,15,7,6,9,8,10,14,18,12,0.551,0.467,0.519,0.426,109.2,98.9,98.9,109.2
"892",2017,3,19," NOP"," MIN",123,109," NOP",14,"Home",49,44,90,86,14,9,30,25,11,12,15,17,9,8,34,27,43,35,31,30,7,11,2,6,16,15,15,14,0.637,0.583,0.622,0.564,122.8,108.9,108.9,122.8
"893",2017,3,20," LAC"," NYK",114,105," LAC",9,"Home",43,40,87,89,10,6,31,24,18,19,24,24,9,14,34,34,43,48,25,24,8,6,4,1,9,12,19,19,0.584,0.527,0.552,0.483,119.3,109.9,109.9,119.3
"894",2017,3,21," MIA"," PHO",112,97," MIA",15,"Home",42,36,96,82,11,4,27,16,17,21,23,29,17,10,32,31,49,41,17,14,13,5,5,5,14,24,25,23,0.528,0.512,0.495,0.463,109.5,94.8,94.8,109.5
"895",2017,3,24," IND"," DEN",117,125," DEN",8,"Away",48,39,95,82,13,7,24,27,8,40,11,43,11,11,28,34,39,45,19,23,9,8,8,4,12,13,29,15,0.586,0.619,0.574,0.518,118,126.1,126.1,118
"896",2017,3,26," GSW"," MEM",106,94," GSW",12,"Home",39,38,71,85,17,8,31,29,11,10,15,15,7,13,30,24,37,37,30,21,9,11,4,0,18,13,15,13,0.683,0.513,0.669,0.494,120.4,106.8,106.8,120.4
"897",2017,3,27," SAC"," MEM",91,90," SAC",1,"Home",31,31,67,90,6,5,25,26,23,23,30,29,8,19,28,26,36,45,16,15,4,4,6,2,11,7,23,18,0.567,0.438,0.507,0.372,111,109.7,109.7,111
"898",2017,3,27," UTA"," NOP",108,100," UTA",8,"Home",41,37,85,80,15,10,27,25,11,16,18,24,11,5,38,32,49,37,27,17,6,7,7,7,10,9,22,17,0.581,0.552,0.571,0.525,117.8,109,109,117.8
"899",2017,3,28," BRK"," PHI",101,106," PHI",5,"Away",38,39,94,91,9,10,32,33,16,18,24,21,13,12,37,41,50,53,22,21,11,7,5,9,13,16,19,23,0.483,0.529,0.452,0.484,99,103.9,103.9,99
"900",2017,3,29," PHI"," ATL",92,99," ATL",7,"Away",36,34,87,80,11,9,39,18,9,22,11,26,13,15,27,32,40,47,30,19,7,7,3,3,14,17,19,15,0.501,0.541,0.477,0.481,102.5,110.3,110.3,102.5
"901",2017,3,31," TOR"," IND",111,100," TOR",11,"Home",37,36,82,87,14,11,27,26,23,17,35,21,16,12,37,30,53,42,23,19,7,7,5,4,14,13,23,21,0.57,0.52,0.537,0.477,117.9,106.2,106.2,117.9
"902",2017,3,31," CLE"," PHI",122,105," CLE",17,"Home",50,40,95,82,13,11,29,33,9,14,16,19,13,7,36,35,49,42,30,26,8,7,4,2,8,17,16,21,0.598,0.581,0.595,0.555,124.7,107.3,107.3,124.7
"903",2017,4,2," LAL"," MEM",108,103," LAL",5,"Home",40,40,85,80,7,13,19,30,21,10,27,14,17,5,34,28,51,33,14,29,11,8,2,5,13,14,12,19,0.557,0.598,0.512,0.581,116.9,111.5,111.5,116.9
"904",2017,4,2," GSW"," WAS",139,115," GSW",24,"Home",50,43,88,92,16,10,36,27,23,19,26,25,10,9,34,29,44,38,34,28,7,9,10,3,16,14,20,20,0.699,0.558,0.659,0.522,133,110,110,133
"905",2017,4,2," PHO"," HOU",116,123," HOU",7,"Away",42,47,100,100,8,14,34,38,24,15,29,23,22,13,39,33,61,46,24,23,8,8,11,4,23,15,24,23,0.514,0.558,0.46,0.54,105.6,111.9,111.9,105.6
"906",2017,4,4," CLE"," ORL",122,102," CLE",20,"Home",44,33,82,86,18,11,36,33,16,25,21,26,5,11,37,32,42,43,30,23,9,8,3,3,12,14,18,21,0.669,0.523,0.646,0.448,125.6,105,105,125.6
"907",2017,4,4," NYK"," CHI",100,91," NYK",9,"Home",42,32,89,85,6,6,23,27,10,21,16,23,16,11,38,26,54,37,26,22,4,7,8,5,14,14,22,15,0.521,0.478,0.506,0.412,107.7,98,98,107.7
"908",2017,4,6," PHI"," CHI",90,102," CHI",12,"Away",33,39,91,91,7,8,33,25,17,16,22,17,10,10,40,47,50,57,19,27,10,7,3,6,13,16,19,19,0.447,0.518,0.401,0.473,88,99.7,99.7,88
"909",2017,4,7," LAL"," SAC",98,94," LAL",4,"Home",38,38,86,75,4,8,24,20,18,10,25,13,16,10,25,30,41,40,20,27,12,5,1,6,14,23,15,19,0.505,0.582,0.465,0.56,106.5,102.2,102.2,106.5
"910",2017,4,8," POR"," UTA",101,86," POR",15,"Home",37,31,91,78,13,6,30,19,14,18,16,24,12,9,35,38,47,47,15,19,5,2,6,9,3,10,16,18,0.515,0.486,0.478,0.436,116.2,98.9,98.9,116.2
"911",2017,4,9," NYK"," TOR",97,110," TOR",13,"Away",37,40,82,77,9,10,28,31,14,20,15,23,6,5,30,36,36,41,27,20,6,8,1,1,11,10,18,14,0.547,0.631,0.506,0.584,106.2,120.4,120.4,106.2
"912",2017,4,10," DET"," WAS",101,105," WAS",4,"Away",43,42,94,83,10,7,26,19,5,14,5,16,6,9,30,39,36,48,22,27,9,8,2,5,10,17,18,13,0.525,0.583,0.511,0.548,103.6,107.7,107.7,103.6
"913",2017,4,10," MIL"," CHO",89,79," MIL",10,"Home",35,33,78,81,16,5,27,18,3,8,5,13,8,7,38,32,46,39,28,21,4,11,3,5,16,9,14,10,0.555,0.455,0.551,0.438,102.3,90.8,90.8,102.3
"914",2017,4,10," GSW"," UTA",99,105," UTA",6,"Away",39,41,80,92,9,13,25,35,12,10,17,15,8,14,34,35,42,49,25,29,5,8,6,3,13,11,17,17,0.566,0.532,0.544,0.516,107.2,113.7,113.7,107.2
"915",2017,4,11," LAL"," NOP",108,96," LAL",12,"Home",42,37,88,79,8,7,22,22,16,15,23,20,8,5,39,34,47,39,24,29,15,5,3,5,11,16,18,16,0.55,0.547,0.523,0.513,109.8,97.6,97.6,109.8
"916",2017,4,12," ORL"," DET",113,109," ORL",4,"Home",42,41,87,106,13,11,25,36,16,16,17,28,6,17,45,36,51,53,27,20,7,6,6,3,11,8,22,15,0.598,0.461,0.557,0.439,110.8,106.8,106.8,110.8
"917",2016,12,3," MEM"," LAL",103,100," MEM",3,"Home",41,35,88,81,10,7,30,21,11,23,15,29,14,14,29,30,43,44,32,16,13,7,7,4,11,18,19,18,0.544,0.533,0.523,0.475,112.2,108.9,108.9,112.2
"918",2017,1,8," MEM"," UTA",88,79," MEM",9,"Home",34,28,78,72,9,9,24,23,11,14,14,23,5,11,32,32,37,43,19,14,11,8,2,3,13,17,23,19,0.523,0.481,0.494,0.451,99.8,89.6,89.6,99.8
"919",2017,1,10," WAS"," CHI",101,99," WAS",2,"Home",42,35,83,88,11,10,22,27,6,19,9,21,7,12,35,32,42,44,24,19,8,10,6,2,21,17,24,18,0.581,0.509,0.572,0.455,101.7,99.7,99.7,101.7
"920",2017,2,8," SAC"," BOS",108,92," SAC",16,"Home",42,29,84,73,10,10,25,32,14,24,15,27,4,7,36,32,40,39,24,18,11,8,1,2,14,17,18,19,0.596,0.542,0.56,0.466,112.4,95.8,95.8,112.4
"921",2017,2,24," IND"," MEM",102,92," IND",10,"Home",40,35,78,84,11,9,26,27,11,13,11,23,8,12,42,27,50,39,23,20,8,11,7,5,16,11,19,15,0.616,0.489,0.583,0.47,112.3,101.3,101.3,112.3
"922",2017,3,11," MIL"," MIN",102,95," MIL",7,"Home",37,37,80,81,8,5,20,13,20,16,23,21,11,11,29,27,40,38,19,21,5,4,6,4,9,12,23,22,0.566,0.526,0.513,0.488,117.7,109.6,109.6,117.7
"923",2016,12,9," MIL"," ATL",110,114," ATL",4,"Away",44,40,94,84,12,12,28,34,10,22,14,29,9,9,34,37,43,46,26,32,11,7,5,8,15,17,25,11,0.549,0.589,0.532,0.548,106.3,110.2,110.2,106.3
"924",2017,2,10," DET"," SAS",92,103," SAS",11,"Away",39,41,92,82,5,9,17,19,9,12,13,15,7,11,28,41,35,52,22,27,8,4,3,5,10,18,15,18,0.471,0.581,0.451,0.555,95.6,107,107,95.6
"925",2017,4,7," DAL"," SAS",89,102," SAS",13,"Away",38,40,88,96,8,9,26,28,5,13,8,22,6,16,38,42,44,58,26,26,1,6,8,5,9,6,17,11,0.486,0.483,0.477,0.464,95.4,109.3,109.3,95.4
"926",2016,10,27," ATL"," WAS",114,99," ATL",15,"Home",44,40,88,94,12,6,26,20,14,13,18,18,14,12,38,28,52,40,28,25,13,14,7,4,21,19,19,20,0.594,0.486,0.568,0.457,110.2,95.7,95.7,110.2
"927",2016,10,29," CHO"," BOS",98,104," BOS",6,"Away",32,39,79,81,9,15,32,31,25,11,33,17,6,4,32,38,38,42,22,25,8,4,6,6,8,13,17,26,0.524,0.588,0.462,0.574,103.6,110,110,103.6
"928",2016,10,31," LAC"," PHO",116,98," LAC",18,"Home",40,35,80,84,6,5,16,15,30,23,38,31,5,10,39,34,44,44,21,19,8,11,4,0,16,20,23,33,0.6,0.502,0.538,0.446,109.7,92.7,92.7,109.7
"929",2016,11,1," DET"," NYK",102,89," DET",13,"Home",41,35,89,86,8,7,13,22,12,12,21,15,10,8,38,35,48,43,19,18,7,6,5,9,10,11,16,20,0.519,0.481,0.506,0.448,107.7,93.9,93.9,107.7
"930",2016,11,2," CHO"," PHI",109,93," CHO",16,"Home",39,34,79,86,13,12,34,38,18,13,26,15,9,8,35,29,44,37,25,23,8,8,3,2,15,17,17,24,0.603,0.502,0.576,0.465,113,96.4,96.4,113
"931",2016,11,2," NYK"," HOU",99,118," HOU",19,"Away",37,42,85,89,8,15,20,40,17,19,25,27,7,19,27,35,34,54,18,25,10,12,6,8,16,19,22,21,0.516,0.585,0.482,0.556,98.8,117.7,117.7,98.8
"932",2016,11,2," UTA"," DAL",97,81," UTA",16,"Home",35,33,77,77,12,7,25,26,15,8,26,10,7,6,34,30,41,36,18,18,6,4,3,4,12,12,21,20,0.548,0.498,0.532,0.474,109.7,91.6,91.6,109.7
"933",2016,11,2," LAC"," OKC",83,85," OKC",2,"Away",34,34,87,84,7,5,22,20,8,12,18,20,8,10,33,42,41,52,22,14,13,8,5,4,17,21,19,24,0.437,0.458,0.431,0.435,81.9,83.9,83.9,81.9
"934",2016,11,3," ORL"," SAC",102,94," ORL",8,"Home",38,38,84,80,10,7,30,18,16,11,23,17,13,11,31,28,44,39,24,17,5,8,4,1,14,14,14,23,0.542,0.537,0.512,0.519,112.9,104.1,104.1,112.9
"935",2016,11,5," MIL"," SAC",117,91," MIL",26,"Home",41,33,82,84,14,10,33,28,21,15,25,19,17,13,36,23,53,36,28,27,12,8,10,3,15,14,22,19,0.629,0.493,0.585,0.452,130.4,101.4,101.4,130.4
"936",2016,11,5," SAS"," LAC",92,116," LAC",24,"Away",30,47,74,91,10,9,25,23,22,13,25,14,7,7,33,34,40,41,19,24,5,8,5,6,15,8,18,19,0.541,0.597,0.473,0.566,98.2,123.9,123.9,98.2
"937",2016,11,7," CHO"," IND",122,100," CHO",22,"Home",41,40,84,94,12,9,32,33,28,11,32,15,3,12,40,40,43,52,30,23,12,8,4,4,11,18,15,25,0.622,0.497,0.56,0.473,116.6,95.6,95.6,116.6
"938",2016,11,7," CHI"," ORL",112,80," CHI",32,"Home",42,33,89,85,3,9,19,30,25,5,31,6,15,6,41,33,56,39,26,28,7,6,4,6,8,14,11,23,0.546,0.456,0.489,0.441,119.2,85.1,85.1,119.2
"939",2016,11,7," OKC"," MIA",97,85," OKC",12,"Home",37,31,85,84,9,4,28,17,14,19,17,22,10,12,37,29,47,41,24,12,8,8,5,7,16,12,18,16,0.524,0.454,0.488,0.393,104.6,91.6,91.6,104.6
"940",2016,11,8," LAL"," DAL",97,109," DAL",12,"Away",38,43,78,82,10,10,26,23,11,13,14,15,8,8,29,29,37,37,20,24,6,11,1,4,16,11,19,12,0.576,0.615,0.551,0.585,107.6,120.9,120.9,107.6
"941",2016,11,9," CHO"," UTA",104,98," CHO",6,"Home",38,38,82,82,8,8,26,34,20,14,29,18,5,10,32,36,37,46,24,24,8,5,3,6,8,12,19,22,0.549,0.545,0.512,0.512,111.9,105.5,105.5,111.9
"942",2016,11,9," OKC"," TOR",102,112," TOR",10,"Away",31,43,74,83,12,11,34,26,28,15,31,22,11,7,28,28,39,35,18,25,6,10,5,6,19,11,21,24,0.582,0.604,0.5,0.584,109.3,120,120,109.3
"943",2016,11,9," PHO"," DET",107,100," PHO",7,"Home",38,32,84,89,8,9,22,22,23,27,30,32,10,9,39,32,49,41,20,20,7,11,6,5,17,11,20,24,0.55,0.485,0.5,0.41,105.6,98.7,98.7,105.6
"944",2016,11,14," IND"," ORL",88,69," IND",19,"Home",35,27,90,84,8,5,25,25,10,10,10,13,7,9,42,43,49,52,22,12,9,3,9,5,9,14,14,17,0.466,0.385,0.433,0.351,94,73.7,73.7,94
"945",2016,11,14," NYK"," DAL",93,77," NYK",16,"Home",34,32,78,84,9,5,25,27,16,8,18,11,14,11,37,29,51,40,18,15,5,8,5,7,17,11,16,16,0.541,0.433,0.494,0.411,107.2,88.8,88.8,107.2
"946",2016,11,14," SAS"," MIA",94,90," SAS",4,"Home",33,37,82,84,8,4,15,15,20,12,27,21,14,10,38,31,52,41,24,22,4,14,7,8,17,13,15,23,0.501,0.483,0.451,0.464,99.8,95.5,95.5,99.8
"947",2016,11,16," OKC"," HOU",105,103," OKC",2,"Home",40,40,84,92,12,14,25,40,13,9,14,14,5,12,39,35,44,47,25,25,7,10,7,4,16,16,15,10,0.582,0.525,0.548,0.511,104.9,102.9,102.9,104.9
"948",2016,11,18," CHO"," ATL",100,96," CHO",4,"Home",37,39,90,84,10,7,29,28,16,11,24,17,8,8,36,41,44,49,25,25,11,9,4,6,11,16,16,18,0.497,0.525,0.467,0.506,100.3,96.3,96.3,100.3
"949",2016,11,18," BOS"," GSW",88,104," GSW",16,"Away",31,44,83,90,11,9,32,28,15,7,19,12,7,9,36,41,43,50,19,33,6,10,3,7,13,11,12,20,0.482,0.546,0.44,0.539,91.9,108.6,108.6,91.9
"950",2016,11,18," LAL"," SAS",107,116," SAS",9,"Away",39,44,87,78,12,10,25,24,17,18,21,19,15,3,30,31,45,34,24,30,6,8,1,6,13,12,21,18,0.556,0.672,0.517,0.628,115.1,124.8,124.8,115.1
"951",2016,11,19," WAS"," MIA",111,114," MIA",3,"Away",42,43,89,85,11,13,27,27,16,15,22,26,13,17,27,30,40,47,22,21,9,6,2,7,11,16,22,21,0.562,0.591,0.534,0.582,118.3,121.5,121.5,118.3
"952",2016,11,19," LAC"," CHI",102,95," LAC",7,"Home",36,33,77,77,11,9,27,30,19,20,23,24,11,15,27,26,38,41,20,17,6,7,2,4,13,12,20,20,0.585,0.542,0.539,0.487,121.5,113.1,113.1,121.5
"953",2016,11,20," BRK"," POR",109,129," POR",20,"Away",37,49,93,85,10,15,35,36,25,16,31,21,11,8,25,42,36,50,22,23,5,4,3,7,9,15,20,30,0.511,0.684,0.452,0.665,108.4,128.3,128.3,108.4
"954",2016,11,20," SAC"," TOR",102,99," SAC",3,"Home",36,34,81,85,11,9,27,24,19,22,25,24,4,16,33,32,37,48,26,16,8,7,8,6,13,15,18,21,0.554,0.518,0.512,0.453,107.1,104,104,107.1
"955",2016,11,21," DET"," HOU",96,99," HOU",3,"Away",36,35,87,78,7,10,17,31,17,19,24,27,12,12,27,34,39,46,19,22,7,4,3,6,14,15,20,20,0.492,0.551,0.454,0.513,103.2,106.4,106.4,103.2
"956",2016,11,21," MIN"," BOS",93,99," BOS",6,"Away",36,38,86,84,4,12,24,38,17,11,25,14,16,6,35,33,51,39,23,20,5,5,4,4,15,11,19,21,0.479,0.549,0.442,0.524,99.5,105.9,105.9,99.5
"957",2016,11,21," SAS"," DAL",96,91," SAS",5,"Home",35,35,75,74,8,8,20,27,18,13,25,20,8,10,31,30,39,40,24,16,9,10,1,3,13,17,18,23,0.558,0.55,0.52,0.527,108,102.4,102.4,108
"958",2016,11,22," DEN"," CHI",110,107," DEN",3,"Home",43,43,100,95,10,6,22,18,14,15,17,18,17,10,38,38,55,48,26,22,5,6,6,11,10,6,14,18,0.512,0.52,0.48,0.484,113.1,110,110,113.1
"959",2016,11,23," ORL"," PHO",87,92," PHO",5,"Away",33,33,91,73,7,9,25,22,14,17,23,22,11,6,33,38,44,44,17,15,9,6,8,7,11,17,19,20,0.43,0.556,0.401,0.514,91.8,97.1,97.1,91.8
"960",2016,11,23," BRK"," BOS",92,111," BOS",19,"Away",34,45,86,98,10,15,31,38,14,6,22,8,9,12,36,39,45,51,18,26,7,13,7,6,19,13,12,22,0.481,0.547,0.453,0.536,90.5,109.1,109.1,90.5
"961",2016,11,25," UTA"," ATL",95,68," UTA",27,"Home",35,26,80,83,10,8,34,25,15,8,18,12,9,6,46,34,55,40,17,11,9,8,9,4,16,14,16,16,0.54,0.385,0.5,0.361,101.1,72.4,72.4,101.1
"962",2016,11,27," ORL"," MIL",96,104," MIL",8,"Away",38,41,92,86,7,8,28,24,13,14,17,20,10,10,36,43,46,53,24,24,6,6,5,6,7,11,17,16,0.483,0.549,0.451,0.523,101.4,109.8,109.8,101.4
"963",2016,11,29," NOP"," LAL",105,88," NOP",17,"Home",38,37,88,87,8,5,31,30,21,9,25,18,13,9,41,38,54,47,24,26,10,8,3,5,8,12,17,17,0.53,0.464,0.477,0.454,111.2,93.2,93.2,111.2
"964",2016,11,30," MIN"," NYK",104,106," NYK",2,"Away",34,41,77,91,4,13,19,32,32,11,39,15,11,12,29,27,40,39,17,24,9,8,5,3,15,13,17,26,0.552,0.543,0.468,0.522,110.3,112.4,112.4,110.3
"965",2016,11,30," PHO"," ATL",109,107," PHO",2,"Home",40,45,89,89,10,9,21,25,19,8,25,10,13,7,28,33,41,40,15,20,11,9,4,6,15,20,17,22,0.545,0.573,0.506,0.556,107.5,105.5,105.5,107.5
"966",2016,12,2," NOP"," LAC",96,114," LAC",18,"Away",39,45,85,88,5,10,20,24,13,14,21,16,10,12,30,35,40,47,21,27,5,6,4,7,11,9,14,18,0.509,0.6,0.488,0.568,104.5,124.1,124.1,104.5
"967",2016,12,3," UTA"," DEN",105,98," UTA",7,"Home",35,37,78,83,9,13,25,24,26,11,28,14,7,7,33,30,40,37,20,19,8,7,3,5,9,14,13,21,0.581,0.55,0.506,0.524,114.5,106.8,106.8,114.5
"968",2016,12,5," BRK"," WAS",113,118," WAS",5,"Away",40,45,81,92,11,14,27,34,22,14,30,18,13,8,37,27,50,35,25,26,5,17,3,5,21,10,15,22,0.6,0.59,0.562,0.565,113,118,118,113
"969",2016,12,5," TOR"," CLE",112,116," CLE",4,"Away",38,40,88,84,13,14,32,32,23,22,27,27,10,13,23,35,33,48,22,21,8,4,5,3,7,14,22,21,0.561,0.605,0.506,0.56,120.6,124.9,124.9,120.6
"970",2016,12,5," HOU"," BOS",107,106," HOU",1,"Home",34,42,76,99,12,11,38,32,27,11,31,12,7,10,39,32,46,42,20,27,8,7,7,4,16,11,14,20,0.597,0.508,0.526,0.48,107.7,106.7,106.7,107.7
"971",2016,12,6," MIN"," SAS",91,105," SAS",14,"Away",36,39,82,74,7,11,20,24,12,16,18,19,11,3,30,32,41,35,19,21,4,8,2,3,15,11,20,20,0.506,0.637,0.482,0.601,100.7,116.1,116.1,100.7
"972",2016,12,7," HOU"," LAL",134,95," HOU",39,"Home",51,34,94,87,15,5,36,20,17,22,21,27,15,14,37,25,52,39,35,14,20,13,2,4,20,27,22,22,0.649,0.48,0.622,0.42,125,88.6,88.6,125
"973",2016,12,8," TOR"," MIN",124,110," TOR",14,"Home",43,45,87,88,12,9,27,28,26,11,33,15,16,16,26,27,42,43,25,19,5,3,5,1,8,13,19,26,0.611,0.581,0.563,0.563,137.7,122.1,122.1,137.7
